REC k=9 s=0,1,2 ab=2/1,3/1,4/3 q=1,1 t1=0 D=6 c=2
REC k=9 s=3,5,8 ab=4/1,6/2,9/3 q=1,3 t1=2 D=-3 c=5
REC k=9 s=3,5,8 ab=4/2,6/3,9/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=3,5,8 ab=4/2,6/3,9/4 q=1,3 t1=1 D=-9 c=5
REC k=9 s=3,5,8 ab=4/3,6/4,9/5 q=1,3 t1=0 D=-27 c=-13
REC k=9 s=3,5,8 ab=5/4,6/3,9/4 q=2,1 t1=0 D=-27 c=41
REC k=9 s=3,5,8 ab=6/4,9/4,10/7 q=1,1 t1=0 D=9153 c=284
REC k=9 s=3,5,8 ab=7/5,9/7,10/5 q=2,3 t1=0 D=3726 c=932
REC k=9 s=3,5,8 ab=8/4,9/5,10/7 q=2,3 t1=1 D=3078 c=122
REC k=9 s=3,5,8 ab=8/7,9/6,10/5 q=2,3 t1=0 D=3483 c=2147
REC k=9 s=3,6,7 ab=4/1,8/0,9/8 q=2,1 t1=0 D=1094 c=-1
REC k=9 s=3,6,7 ab=4/2,8/1,9/8 q=2,1 t1=0 D=1095 c=-4
REC k=9 s=3,6,7 ab=4/3,7/2,8/1 q=3,1 t1=0 D=3 c=-13
REC k=9 s=3,6,7 ab=4/3,8/2,9/8 q=2,1 t1=0 D=1098 c=-13
REC k=9 s=3,6,7 ab=5/4,7/3,8/4 q=2,1 t1=0 D=-27 c=41
REC k=9 s=3,6,7 ab=7/4,8/4,9/8 q=1,1 t1=0 D=1134 c=1013
REC k=9 s=3,6,7 ab=7/4,9/4,10/9 q=1,1 t1=0 D=7695 c=1013
REC k=9 s=3,6,8 ab=4/3,7/2,9/1 q=3,1 t1=0 D=3 c=-13
REC k=9 s=3,6,8 ab=5/4,7/3,9/4 q=2,1 t1=0 D=-27 c=41
REC k=9 s=3,6,8 ab=7/4,9/4,10/8 q=1,1 t1=0 D=7695 c=1013
REC k=9 s=3,6,8 ab=8/3,9/4,10/3 q=1,2 t1=0 D=5481 c=3227
REC k=9 s=3,6,8 ab=8/5,9/5,10/4 q=1,2 t1=0 D=5508 c=3119
REC k=9 s=3,7,8 ab=4/1,9/0,10/9 q=2,1 t1=0 D=3281 c=-1
REC k=9 s=3,7,8 ab=4/2,9/1,10/9 q=2,1 t1=0 D=3282 c=-4
REC k=9 s=3,7,8 ab=4/3,8/2,9/1 q=3,1 t1=0 D=3 c=-13
REC k=9 s=3,7,8 ab=4/3,9/2,10/9 q=2,1 t1=0 D=3285 c=-13
REC k=9 s=3,7,8 ab=5/4,8/3,9/4 q=2,1 t1=0 D=-27 c=41
REC k=9 s=3,7,8 ab=8/4,9/4,10/9 q=1,1 t1=0 D=3321 c=3200
REC k=9 s=4,5,6 ab=6/5,7/5,8/7 q=1,1 t1=0 D=486 c=122
REC k=9 s=4,5,6 ab=6/5,8/5,9/8 q=1,1 t1=0 D=2673 c=122
REC k=9 s=4,5,6 ab=6/5,9/5,10/9 q=1,1 t1=0 D=9234 c=122
REC k=9 s=4,5,7 ab=6/5,8/5,9/7 q=1,1 t1=0 D=2673 c=122
REC k=9 s=4,5,7 ab=7/4,8/5,9/4 q=1,2 t1=0 D=1863 c=932
REC k=9 s=4,5,7 ab=7/4,9/5,10/4 q=1,2 t1=0 D=8424 c=932
REC k=9 s=4,5,7 ab=7/6,8/6,9/5 q=1,2 t1=0 D=1944 c=608
REC k=9 s=4,5,7 ab=7/6,9/6,10/5 q=1,2 t1=0 D=8505 c=608
REC k=9 s=4,5,8 ab=5/1,6/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=4,5,8 ab=5/1,6/2,9/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=4,5,8 ab=5/1,6/2,9/3 q=1,3 t1=2 D=-3 c=5
REC k=9 s=4,5,8 ab=5/2,6/3,9/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=4,5,8 ab=5/2,6/3,9/4 q=1,3 t1=1 D=-9 c=5
REC k=9 s=4,5,8 ab=5/2,6/3,9/4 q=1,3 t1=2 D=-9 c=14
REC k=9 s=4,5,8 ab=5/3,6/4,9/5 q=1,3 t1=0 D=-27 c=-13
REC k=9 s=4,5,8 ab=5/3,6/4,9/5 q=1,3 t1=1 D=-27 c=14
REC k=9 s=4,5,8 ab=5/4,6/5,9/6 q=1,3 t1=0 D=-81 c=-40
REC k=9 s=4,5,8 ab=6/5,8/6,10/9 q=1,3 t1=0 D=2430 c=122
REC k=9 s=4,5,8 ab=6/5,9/5,10/7 q=1,1 t1=0 D=9234 c=122
REC k=9 s=4,5,8 ab=8/6,9/7,10/5 q=1,2 t1=0 D=5589 c=2795
REC k=9 s=4,5,8 ab=8/6,9/8,10/8 q=1,3 t1=0 D=3402 c=2795
REC k=9 s=4,5,8 ab=8/7,9/8,10/7 q=1,3 t1=0 D=4131 c=2066
REC k=9 s=4,6,7 ab=5/1,8/0,9/8 q=2,1 t1=0 D=1094 c=-1
REC k=9 s=4,6,7 ab=5/2,8/1,9/8 q=2,1 t1=0 D=1095 c=-4
REC k=9 s=4,6,7 ab=5/3,8/2,9/8 q=2,1 t1=0 D=1098 c=-13
REC k=9 s=4,6,7 ab=5/4,8/3,9/8 q=2,1 t1=0 D=1107 c=-40
REC k=9 s=4,6,7 ab=6/5,7/4,8/5 q=2,1 t1=0 D=-81 c=122
REC k=9 s=4,6,7 ab=7/5,8/5,9/8 q=1,1 t1=0 D=1215 c=851
REC k=9 s=4,6,7 ab=7/5,9/5,10/9 q=1,1 t1=0 D=7776 c=851
REC k=9 s=4,6,8 ab=6/5,7/4,9/5 q=2,1 t1=0 D=-81 c=122
REC k=9 s=4,6,8 ab=7/5,9/5,10/8 q=1,1 t1=0 D=7776 c=851
REC k=9 s=4,6,8 ab=7/5,9/5,10/8 q=2,2 t1=0 D=3888 c=851
REC k=9 s=4,6,8 ab=8/4,9/5,10/4 q=1,2 t1=0 D=5508 c=3119
REC k=9 s=4,6,8 ab=8/6,9/6,10/5 q=1,2 t1=0 D=5589 c=2795
REC k=9 s=4,7,8 ab=5/1,9/0,10/9 q=2,1 t1=0 D=3281 c=-1
REC k=9 s=4,7,8 ab=5/2,9/1,10/9 q=2,1 t1=0 D=3282 c=-4
REC k=9 s=4,7,8 ab=5/3,8/2,9/1 q=3,1 t1=0 D=3 c=-13
REC k=9 s=4,7,8 ab=5/3,8/2,9/1 q=3,1 t1=1 D=3 c=-16
REC k=9 s=4,7,8 ab=5/3,9/2,10/9 q=2,1 t1=0 D=3285 c=-13
REC k=9 s=4,7,8 ab=5/4,8/3,9/2 q=3,1 t1=0 D=9 c=-40
REC k=9 s=4,7,8 ab=5/4,9/3,10/9 q=2,1 t1=0 D=3294 c=-40
REC k=9 s=4,7,8 ab=6/5,8/4,9/5 q=2,1 t1=0 D=-81 c=122
REC k=9 s=4,7,8 ab=8/5,9/5,10/9 q=1,1 t1=0 D=3402 c=3038
REC k=9 s=5,6,7 ab=7/6,8/6,9/8 q=1,1 t1=0 D=1458 c=365
REC k=9 s=5,6,7 ab=7/6,9/6,10/9 q=1,1 t1=0 D=8019 c=365
REC k=9 s=5,6,8 ab=7/6,9/6,10/8 q=1,1 t1=0 D=8019 c=365
REC k=9 s=5,6,8 ab=8/5,9/6,10/5 q=1,2 t1=0 D=5589 c=2795
REC k=9 s=5,6,8 ab=8/7,9/7,10/6 q=1,2 t1=0 D=5832 c=1823
REC k=9 s=5,7,8 ab=6/1,9/0,10/9 q=2,1 t1=0 D=3281 c=-1
REC k=9 s=5,7,8 ab=6/2,9/1,10/9 q=2,1 t1=0 D=3282 c=-4
REC k=9 s=5,7,8 ab=6/3,9/2,10/9 q=2,1 t1=0 D=3285 c=-13
REC k=9 s=5,7,8 ab=6/4,9/3,10/9 q=2,1 t1=0 D=3294 c=-40
REC k=9 s=5,7,8 ab=6/5,9/4,10/9 q=2,1 t1=0 D=3321 c=-121
REC k=9 s=5,7,8 ab=7/6,8/5,9/6 q=2,1 t1=0 D=-243 c=365
REC k=9 s=5,7,8 ab=8/6,9/6,10/9 q=1,1 t1=0 D=3645 c=2552
REC k=9 s=6,7,8 ab=8/7,9/7,10/9 q=1,1 t1=0 D=4374 c=1094
